image,class_label
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0042.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0047.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0023.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0073.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0060.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0034.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0081.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0100.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0065.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0087.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0042.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0028.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0011.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0020.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0021.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0088.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0100.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0010.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0100.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0019.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0033.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0008.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0089.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0052.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0031.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0049.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0007.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0077.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0057.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0019.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0095.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0100.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0076.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0082.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0099.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0078.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0081.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0058.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0061.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0046.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0055.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0017.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0016.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0079.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0061.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0052.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0032.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0002.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0006.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0028.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0079.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0039.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0009.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0005.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0019.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0006.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0032.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0055.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0009.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0024.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0067.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0055.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0019.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0092.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0098.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0085.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0072.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0002.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0070.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0059.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0025.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0031.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0001.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0084.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0017.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0001.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0039.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0033.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0088.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0027.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0082.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0041.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0013.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0068.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0037.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0051.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0014.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0076.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0022.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0073.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0082.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0010.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0099.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0018.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0034.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0009.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0054.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0015.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0089.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0051.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0014.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0041.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0033.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0085.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0003.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0049.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0063.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0089.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0071.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0024.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0050.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0078.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0025.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0041.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0021.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0064.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0005.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0020.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0035.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0075.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0094.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0041.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0013.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0061.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0072.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0082.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0094.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0089.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0071.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0087.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0010.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0023.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0041.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0001.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0027.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0014.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0029.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0099.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0064.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0096.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0007.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0068.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0098.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0034.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0031.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0048.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0039.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0068.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0091.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0034.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0047.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0061.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0058.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0056.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0076.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0040.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0037.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0053.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0029.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0067.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0052.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0044.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0025.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0033.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0072.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0098.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0082.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0052.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0030.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0021.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0010.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0029.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0032.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0084.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0046.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0020.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0066.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0007.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0084.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0012.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0048.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0059.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0029.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0076.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0086.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0015.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0008.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0027.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0076.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0035.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0019.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0035.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0053.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0044.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0065.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0011.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0050.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0053.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0054.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0067.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0080.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0045.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0037.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0077.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0033.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0018.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0083.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0085.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0029.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0096.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0038.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0022.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0066.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0071.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0067.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0069.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0092.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0006.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0098.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0008.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0018.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0043.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0064.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0080.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0035.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0043.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0039.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0020.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0093.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0009.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0061.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0094.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0015.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0012.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0009.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0099.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0028.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0082.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0062.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0023.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0011.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0034.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0056.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0023.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0096.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0006.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0021.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0091.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0072.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0029.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0001.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0075.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0083.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0021.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0080.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0093.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0023.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0074.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0070.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0005.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0073.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0036.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0053.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0021.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0014.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0013.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0016.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0059.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0049.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0033.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0013.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0035.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0052.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0091.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0097.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0071.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0030.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0031.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0042.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0020.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0022.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0087.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0087.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0057.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0043.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0010.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0065.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0090.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0093.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0081.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0081.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0004.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0065.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0039.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0024.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0008.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0063.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0034.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0019.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0074.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0044.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0026.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0078.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0026.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0011.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0090.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0047.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0080.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0064.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0091.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0059.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0071.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0075.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0032.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0097.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0017.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0028.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0005.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0043.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0073.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0002.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0080.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0056.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0015.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0044.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0088.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0056.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0064.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0084.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0051.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0048.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0035.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0073.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0054.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0040.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0032.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0087.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0042.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0060.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0078.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0028.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0093.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0054.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0025.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0076.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0022.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0097.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0069.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0016.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0066.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0082.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0088.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0030.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0025.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_txt_0005.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0098.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0039.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0077.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_nat_0002.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0053.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_cha_0059.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_ani_0003.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0002.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0043.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0025.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_arc_0095.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_sec_0092.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_pla_0009.jpg,1
/content/drive/MyDrive/project/CASIA1/Au/Au_art_0012.jpg,1
